measurement_id,record_id,source_group_id,surface_group_id,legacy_analysis_split,v4_split,applsci_split,allow_training,allow_tuning,allow_evaluation,freeze_status
EXT_FEA43C1D185A,EXT_FEA43C1D185A,OPEN_FACEMASK_2023,SFC_804C47F28DD6,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_1D4E7C8984A2,EXT_1D4E7C8984A2,OPEN_FACEMASK_2023,SFC_804C47F28DD6,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_8E2D528C28E4,EXT_8E2D528C28E4,OPEN_FACEMASK_2023,SFC_804C47F28DD6,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_DE22A4AE61FC,EXT_DE22A4AE61FC,OPEN_CHITOSAN_GELATIN_2022,SFC_26BB55DBD67D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_7534CEB38FB4,EXT_7534CEB38FB4,OPEN_CHITOSAN_GELATIN_2022,SFC_26BB55DBD67D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_397F0C3BD5CF,EXT_397F0C3BD5CF,OPEN_CHITOSAN_GELATIN_2022,SFC_D400AC079E9D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_B24A3A78D359,EXT_B24A3A78D359,OPEN_CHITOSAN_GELATIN_2022,SFC_D400AC079E9D,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_F82FEAC10BBB,EXT_F82FEAC10BBB,OPEN_CHITOSAN_GELATIN_2022,SFC_F1718B0B4710,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_67BEF7CA0F14,EXT_67BEF7CA0F14,OPEN_CHITOSAN_GELATIN_2022,SFC_F1718B0B4710,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_D348EE3E6106,EXT_D348EE3E6106,OPEN_CHITOSAN_GELATIN_2022,SFC_C768409105A9,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_FEB300669898,EXT_FEB300669898,OPEN_CHITOSAN_GELATIN_2022,SFC_C768409105A9,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_126475924947,EXT_126475924947,OPEN_CHITOSAN_GELATIN_2022,SFC_21C07DE8FEA5,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_CC9EEC4BEE40,EXT_CC9EEC4BEE40,OPEN_CHITOSAN_GELATIN_2022,SFC_21C07DE8FEA5,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_618DAE924695,EXT_618DAE924695,OPEN_CHITOSAN_GELATIN_2022,SFC_4988FD117978,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_FC56291F305C,EXT_FC56291F305C,OPEN_CHITOSAN_GELATIN_2022,SFC_4988FD117978,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_0793ADE7D32F,EXT_0793ADE7D32F,OPEN_CHITOSAN_GELATIN_2022,SFC_728D367B9FEB,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
EXT_9F8D5B3E0335,EXT_9F8D5B3E0335,OPEN_CHITOSAN_GELATIN_2022,SFC_728D367B9FEB,prospective_open_external,prospective_open_external,prospective_open_external,no,no,yes,provisional_open_external_pending_model_run
