record_id,split_group,analysis_split,model_use,include_in_training,allow_train,allow_validation,allow_tuning,allow_hyperparameter_search,allow_internal_test_eval,allow_balanced_holdout_eval,allow_external_eval,freeze_status,leakage_policy,source_group_id,duplicate_policy,solid_surface_energy_source_type,quality_grade,solid_family,solid_name,liquid_name,contact_angle_deg,reference_doi,source_type,record_sha256
CA0227,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC021,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,semiconductor,FOTS-MacroPSi-3,water,148.2,10.3390/nano11030670,literature,48d17d50a709ce742b8a9a358c5e958369f2f89af73b65a3c497550839cee161
CA0228,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC021,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,semiconductor,FOTS-MacroPSi-3,ethylene glycol,129.3,10.3390/nano11030670,literature,440cec05dab5e3e6f6cb12cb47c2045471014afed20378bb557077909ea59f53
CA0229,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC021,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,semiconductor,FOTS-MacroPSi-3,diiodomethane,107.1,10.3390/nano11030670,literature,b3d6f0b106c3698ae8ca2d499a5ad42c25cf65a2f8ac5b22d3ca14cdfa14f7c0
CA0230,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC021,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,semiconductor,FOTS-MacroPSi-3,formamide,119.5,10.3390/nano11030670,literature,981689cc2bd1f362e3f40d9e55503c6018bb968dede6e9313fbecb0f4f790683
CA0231,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC021,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,semiconductor,FOTS-MacroPSi-4,water,147.4,10.3390/nano11030670,literature,e0c4082240c276c8929d00228f10a964bee0aa26aa53932146aa4a5bc3c21bb1
CA0232,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC021,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,semiconductor,FOTS-MacroPSi-4,ethylene glycol,122.9,10.3390/nano11030670,literature,eb81b7c76fa188b13d3bf183a162dbc40f75aa41f3f3e5e26acb804621501097
CA0233,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC021,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,semiconductor,FOTS-MacroPSi-4,diiodomethane,115.4,10.3390/nano11030670,literature,7b479879dae48cdcdfb10be54821e83b9842ae2a260f9a74372a9f97aa0ae994
CA0234,hard_external,hard_external,hard_external_cleaner_independent_holdout,no,no,no,no,no,no,no,yes,frozen_v3.4,hard_external_no_train_no_validation_no_tuning_no_hparam,SRC021,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,semiconductor,FOTS-MacroPSi-4,formamide,124.1,10.3390/nano11030670,literature,4e6e8d76745d1cf01c72fc657c81791baca8968930013dd130aeec491583ab43
CA0235,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S1,diiodomethane,19.7,10.1039/C9RA03801A,literature,8b3e0b1d080141c0efdef77d6bced7d7703743740904721ae2107587034519c3
CA0236,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S1,ethylene glycol,20.1,10.1039/C9RA03801A,literature,74537c2205ea5327a609f3f96d4f0049f818582df2e2709e77d5714afb7b1743
CA0237,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S1,water,19.7,10.1039/C9RA03801A,literature,6ab9300e2254f83e05562843f0abeef2e13a9b6b2e4946bdffe0d07545617ff3
CA0238,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S2,diiodomethane,31.5,10.1039/C9RA03801A,literature,910e864d66f70102077b02f8309fe2046ecd159ac18f254318c1d83fee74a2b0
CA0239,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S2,ethylene glycol,34.7,10.1039/C9RA03801A,literature,1472b9e7fe28f392b1b76e8fd16ca30de2b554f8be1805fbff1db0a4a6491d07
CA0240,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S2,water,38.8,10.1039/C9RA03801A,literature,e30d70a26490a32d7019c347566e49d63c32fd0b8037dd1f4e60fbb1b2cb41ff
CA0241,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S3,diiodomethane,23.8,10.1039/C9RA03801A,literature,881b88b696b30261d2e68d21c90711a5dccdc1e814ba514f8a57dac4fc835fae
CA0242,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S3,ethylene glycol,28.1,10.1039/C9RA03801A,literature,4fcd60c7c6440d1bf08f9f55c8484cccdcaef8387038933e10d68219fa3fa991
CA0243,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S3,water,43,10.1039/C9RA03801A,literature,f662ef9c5b411fd4760b00d392ab7a74b1b23d26969b8d041966b98d1aa5a4ec
CA0244,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S4,diiodomethane,23.4,10.1039/C9RA03801A,literature,95bf01f2f3d43759e4811e44beb37349f02f4ebf0cc5e588b726e4637afd37cd
CA0245,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S4,ethylene glycol,23.3,10.1039/C9RA03801A,literature,2b8c50dd4e6aed4077407857a5e9cf352c9ee282245ce48bc8912bb206492987
CA0246,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S4,water,37.3,10.1039/C9RA03801A,literature,405e4741fcf6ab382499df2e16d82946d55c9ad947e724e7ebd6f645ee7e4406
CA0247,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S5,diiodomethane,23.8,10.1039/C9RA03801A,literature,fa26e741195381b73f4e46bb410d05f943663a1599d7e883d008f6c7fe61b7a4
CA0248,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S5,ethylene glycol,33.1,10.1039/C9RA03801A,literature,4475cf86cd7d8d682afd3f8a9aaeb003c21b63634c53a684cf6955a4f9c81581
CA0249,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S5,water,40.1,10.1039/C9RA03801A,literature,a95f168ca46a08619231a39d903bcbbc2cc5e07a15425de2b71528326bc89336
CA0250,internal_pool,internal_val,fixed_internal_validation_tuning,no,no,yes,yes,yes,no,no,no,frozen_v3.4,fixed_internal_validation_and_tuning_only,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S6,diiodomethane,33.1,10.1039/C9RA03801A,literature,81eaa892699f6f18f3e64b6555f44109fcc2d3f0799513b87a4c78eda7403d94
CA0251,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S6,ethylene glycol,37,10.1039/C9RA03801A,literature,aa6b123e01db0f585a22335f36b1a630cf309c79b86175abbd7748a738906e3e
CA0252,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC013,unique_or_condition_distinct_keep,literature_reported,A_high,coating,RSC coated paper S6,water,46,10.1039/C9RA03801A,literature,026700c800b3c5b3443c0d5485c2de1cbdddbe363d71c7eb877c9169e2d65306
CA0253,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Fe,water,57,10.1038/s41598-026-40965-x,literature_review,f75fa8470db8cabf106e3d4ce224e43eeef16f546aa99bd2627cfca4a984914d
CA0254,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Aluminum,water,58,10.1038/s41598-026-40965-x,literature_review,71953a949eabf35020fcde2ad71f9d98718b370ee6197bf2b0731b3a31ff75ec
CA0255,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Mo,water,58,10.1038/s41598-026-40965-x,literature_review,b57868139808e739b7113ce5202d1e40257370cf9c0366b42d20166ed9a46b80
CA0256,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Ti,water,63,10.1038/s41598-026-40965-x,literature_review,9f19ac70a9e807c4623a68f2af9bd1bffbd9ac3c75c7823b54a5dc35fd953898
CA0257,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Ag,water,64,10.1038/s41598-026-40965-x,literature_review,28eb69680dc69b2171d92599f5bddf0bd5b88f39a35f5abdf627c57bb236653f
CA0258,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,oxide,CeO2,water,64,10.1038/s41598-026-40965-x,literature_review,b7bf3b9d8dc7ead92e6922d4cff147058a7c4d6477c60d29af9b5aac3982a794
CA0259,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,ceramic,Talc,water,64.4,10.1038/s41598-026-40965-x,literature_review,e8d5c766b18e13fb9a80e700c63e1c9ef8f349099f2afe75786a10af1670a468
CA0260,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Nb,water,67,10.1038/s41598-026-40965-x,literature_review,6030107aa58840bad131bd16d68d288afc7fe23b7289e603eb458c25f514ff28
CA0261,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Ni,water,68,10.1038/s41598-026-40965-x,literature_review,ded37d54b5bd43df609186ee961bd74f99a139833af409da094187772aa7e418
CA0262,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,W,water,68,10.1038/s41598-026-40965-x,literature_review,987513b3a7a8d1ff88d42e3f5e27f3769668c7acd207e8d609cb7ed8266af76e
CA0263,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Sn,water,71,10.1038/s41598-026-40965-x,literature_review,08a068160f8627d1a6797a1fb2da37498454e301970e528a9531adada30862e5
CA0264,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,other,Si,water,72,10.1038/s41598-026-40965-x,literature_review,94ad7b0f385d36dab53b8c2e6e82c15f2d0201db643787df5db83ceaea41fe73
CA0265,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Copper,water,73,10.1038/s41598-026-40965-x,literature_review,cd70a79f42c5149f6b506fd7549cf1040b5eb7c1a60abc888f7c9793bc6ac33e
CA0266,unassigned,excluded_review,review_or_unassigned_not_for_model_selection,no,no,no,no,no,no,no,no,frozen_v3.4,excluded_from_model_selection_until_reviewed,SRC011,unique_or_condition_distinct_keep,assumed_or_estimated,B_medium,metal,Gold,water,73,10.1038/s41598-026-40965-x,literature_review,b9a40c711feccab3708f1ebe8e6fbea109e782dfa000e3185f268caa04d1a0ac
CA0267,internal_pool,internal_val,fixed_internal_validation_tuning,no,no,yes,yes,yes,no,no,no,frozen_v3.4,fixed_internal_validation_and_tuning_only,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PMMA microfluidic control,water,79.97,10.1186/1556-276X-6-411,literature,f8c598cb49d4a6e3f3002e54856d34f88595bbe8940030b530176814f3813b1b
CA0268,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PMMA microfluidic control,ethylene glycol,48.77,10.1186/1556-276X-6-411,literature,cb49c10ea251d51d8a86a6f599793f5283a4b9046e6a3e7c726ffe5c490c52ce
CA0269,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Air DBD plasma-treated PMMA,water,44.35,10.1186/1556-276X-6-411,literature,a9d6f69e87000ee7c90a1f1e98e88d56cdcf5190cb38d2f48ee92bb8f7078c86
CA0270,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Air DBD plasma-treated PMMA,ethylene glycol,25.25,10.1186/1556-276X-6-411,literature,9ed87f871bb9120be6e54b8de50307706eb4238d89c27450fa56da3255e48bcd
CA0271,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,N2 plasma-treated PMMA,water,52.13,10.1186/1556-276X-6-411,literature,3f38fc65a232f8a9f7ca54a0bf884bb3a00c5f55725f5bb5de9ce0ed21e09b63
CA0272,internal_pool,internal_val,fixed_internal_validation_tuning,no,no,yes,yes,yes,no,no,no,frozen_v3.4,fixed_internal_validation_and_tuning_only,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,N2 plasma-treated PMMA,ethylene glycol,47.7,10.1186/1556-276X-6-411,literature,731f825dcf9486448b6f2deb6b35778f92bac752e285405e71895013e8ba98a2
CA0273,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Un-doped DLC-coated PMMA,water,72.66,10.1186/1556-276X-6-411,literature,2e271954859cff60e03ea8afc669692c07d2f90b2551ba422c4b3e03b3c5bac8
CA0274,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Un-doped DLC-coated PMMA,ethylene glycol,20.26,10.1186/1556-276X-6-411,literature,0b1d3b0d3222c14d7fb70a8c271d72490165d968b273c1d2e5e394cce0509701
CA0275,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Si-doped DLC-coated PMMA,water,81.25,10.1186/1556-276X-6-411,literature,235c2c63da4d13aa2cfe913196666d1d5256a1182457e5529801ffacffb98081
CA0276,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC015,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Si-doped DLC-coated PMMA,ethylene glycol,39.27,10.1186/1556-276X-6-411,literature,a4eae979627aa319a2ce819d8a3176ea6e1fe5524411bcee6ca11ea5ee1ca70a
CA0277,internal_pool,internal_train,fixed_internal_train,yes,yes,no,no,no,no,no,no,frozen_v3.4,fixed_internal_train_only,SRC005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Flat polystyrene,water,94,10.1038/s41598-017-06621-1,literature,1bdbcc6e4074c5f0a2b42c9c9149cffb4407769843cc7d6cc2d655e850012cc1
CA0278,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Flat polystyrene,hexadecane,16,10.1038/s41598-017-06621-1,literature,ca075fa2592b3afeff99e1cc00e1e2f1337eacffc9f0254bd56d788b0f941daf
CA0279,internal_pool,internal_test,fixed_internal_test,no,no,no,no,no,yes,no,no,frozen_v3.4,fixed_internal_test_no_tuning,SRC005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Fluorosilane-treated flat polystyrene,water,107,10.1038/s41598-017-06621-1,literature,c37dbfe80a2fa7f2fc4aabaebcfe344d2aff27a82d7b3b2afa0d56fc9d31e5f7
CA0280,balanced_holdout,balanced_holdout,balanced_holdout_same_source_possible,no,no,no,no,no,no,yes,no,frozen_v3.4,balanced_holdout_no_train_no_validation_no_tuning_no_hparam_source_overlap_possible,SRC005,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Fluorosilane-treated flat polystyrene,hexadecane,48,10.1038/s41598-017-06621-1,literature,681a51e9adc5efb1e25e8e61c2ad0fed75f99e7767a9cb188b884bb684ad5449
