measurement_id,surface_group_id,source_group_id,liquid_id,contact_angle_deg,contact_angle_type,measurement_method,temperature_K,humidity_percent,pressure_atm,droplet_volume_uL,replicates_n,contact_angle_std_deg,contact_angle_min_deg,contact_angle_max_deg,quality_grade,conflict_flag,solid_total_surface_energy_mJ_m2,solid_dispersion_mJ_m2,solid_polar_mJ_m2,solid_surface_energy_source,solid_surface_energy_source_type,data_extraction_note,record_id,sfe_source_type,new_external_source_flag,target_eligible
EXT_5763DE0B39DD,SFC_84FF6543987A,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,74.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_5763DE0B39DD,not_reported,yes,yes
EXT_62C7119859BF,SFC_91B74A694C1A,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,74.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_62C7119859BF,not_reported,yes,yes
EXT_874FDB205BEC,SFC_CA0DF2A414ED,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,43.0,static,sessile_drop,,,,,15.0,1.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_874FDB205BEC,not_reported,yes,yes
EXT_1974721ED722,SFC_0FBA62725BE6,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,66.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_1974721ED722,not_reported,yes,yes
EXT_28B169088998,SFC_84FF6543987A,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,61.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_28B169088998,not_reported,yes,yes
EXT_C0610F416EF7,SFC_91B74A694C1A,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,59.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_C0610F416EF7,not_reported,yes,yes
EXT_A399484607B3,SFC_CA0DF2A414ED,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,54.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_A399484607B3,not_reported,yes,yes
EXT_0325D9C2E6F8,SFC_0FBA62725BE6,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,44.0,static,sessile_drop,,,,,15.0,1.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_0325D9C2E6F8,not_reported,yes,yes
EXT_2D1C9CE8FE08,SFC_84FF6543987A,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,47.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_2D1C9CE8FE08,not_reported,yes,yes
EXT_CFE40CFC3BA1,SFC_91B74A694C1A,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,47.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_CFE40CFC3BA1,not_reported,yes,yes
EXT_20E924898243,SFC_46B777D53533,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,113.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_20E924898243,not_reported,yes,yes
EXT_D5A2B07B71FE,SFC_2171EA47DB00,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,106.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_D5A2B07B71FE,not_reported,yes,yes
EXT_FCDB7AFFCD9B,SFC_C73C8C6483E4,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,111.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_FCDB7AFFCD9B,not_reported,yes,yes
EXT_F0D8FCD36A83,SFC_B93E7618C45A,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,108.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_F0D8FCD36A83,not_reported,yes,yes
EXT_DA1010942764,SFC_46B777D53533,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,100.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_DA1010942764,not_reported,yes,yes
EXT_57AAA740DBD8,SFC_2171EA47DB00,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,88.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_57AAA740DBD8,not_reported,yes,yes
EXT_6FAB73084CB3,SFC_C73C8C6483E4,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,95.0,static,sessile_drop,,,,,15.0,4.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_6FAB73084CB3,not_reported,yes,yes
EXT_793B32E71A38,SFC_B93E7618C45A,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,93.0,static,sessile_drop,,,,,15.0,7.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_793B32E71A38,not_reported,yes,yes
EXT_BB5D89275AD2,SFC_46B777D53533,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,82.0,static,sessile_drop,,,,,15.0,6.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_BB5D89275AD2,not_reported,yes,yes
EXT_E8E1679EDB31,SFC_2171EA47DB00,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,53.0,static,sessile_drop,,,,,15.0,4.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_E8E1679EDB31,not_reported,yes,yes
EXT_882D286A650A,SFC_C73C8C6483E4,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,53.0,static,sessile_drop,,,,,15.0,6.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_882D286A650A,not_reported,yes,yes
EXT_E31EC66D808C,SFC_B93E7618C45A,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,55.0,static,sessile_drop,,,,,15.0,5.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_E31EC66D808C,not_reported,yes,yes
EXT_0C2F137C0768,SFC_DDCE904A2E37,OPEN_CARBON_GLYCAN_2016,LIQ_0F4168490E,35.3,static,sessile_drop,298.15,,,,3.0,1.4,,,A_high,no,,,,,not_reported,"JATS table t4; Summary of experimentally determined properties of bare and modified carbon surfaces: measured contact angles using water (θ W ), glycerol (θ G ) and diiodomethane (θ DM ); surface free energy or total surface tension ( γ tot ), its dispersive ( γ LW ), electron accepting ( γ + ) and donating ( γ − ) components determined from vOCG analysis; surface ζ-potential values obtained using polystyrene tracer particles in 1 mM NaCl at pH 9.2.; Mean +/- SD extracted from the three static contact-angle columns; reported surface energy is not imported as independent SFE.",EXT_0C2F137C0768,not_reported,yes,yes
EXT_3D14543B75E6,SFC_DDCE904A2E37,OPEN_CARBON_GLYCAN_2016,LIQ_5C0DC0DCD1,22.2,static,sessile_drop,298.15,,,,3.0,1.4,,,A_high,no,,,,,not_reported,"JATS table t4; Summary of experimentally determined properties of bare and modified carbon surfaces: measured contact angles using water (θ W ), glycerol (θ G ) and diiodomethane (θ DM ); surface free energy or total surface tension ( γ tot ), its dispersive ( γ LW ), electron accepting ( γ + ) and donating ( γ − ) components determined from vOCG analysis; surface ζ-potential values obtained using polystyrene tracer particles in 1 mM NaCl at pH 9.2.; Mean +/- SD extracted from the three static contact-angle columns; reported surface energy is not imported as independent SFE.",EXT_3D14543B75E6,not_reported,yes,yes
EXT_C8683F966ABC,SFC_DDCE904A2E37,OPEN_CARBON_GLYCAN_2016,LIQ_6656B41AB7,11.9,static,sessile_drop,298.15,,,,3.0,0.9,,,A_high,no,,,,,not_reported,"JATS table t4; Summary of experimentally determined properties of bare and modified carbon surfaces: measured contact angles using water (θ W ), glycerol (θ G ) and diiodomethane (θ DM ); surface free energy or total surface tension ( γ tot ), its dispersive ( γ LW ), electron accepting ( γ + ) and donating ( γ − ) components determined from vOCG analysis; surface ζ-potential values obtained using polystyrene tracer particles in 1 mM NaCl at pH 9.2.; Mean +/- SD extracted from the three static contact-angle columns; reported surface energy is not imported as independent SFE.",EXT_C8683F966ABC,not_reported,yes,yes
EXT_A05B145D5D55,SFC_757E5A51849D,OPEN_CARBON_GLYCAN_2016,LIQ_0F4168490E,20.2,static,sessile_drop,298.15,,,,3.0,0.3,,,A_high,no,,,,,not_reported,"JATS table t4; Summary of experimentally determined properties of bare and modified carbon surfaces: measured contact angles using water (θ W ), glycerol (θ G ) and diiodomethane (θ DM ); surface free energy or total surface tension ( γ tot ), its dispersive ( γ LW ), electron accepting ( γ + ) and donating ( γ − ) components determined from vOCG analysis; surface ζ-potential values obtained using polystyrene tracer particles in 1 mM NaCl at pH 9.2.; Mean +/- SD extracted from the three static contact-angle columns; reported surface energy is not imported as independent SFE.",EXT_A05B145D5D55,not_reported,yes,yes
EXT_4D6047F3DA11,SFC_757E5A51849D,OPEN_CARBON_GLYCAN_2016,LIQ_5C0DC0DCD1,16.4,static,sessile_drop,298.15,,,,3.0,1.2,,,A_high,no,,,,,not_reported,"JATS table t4; Summary of experimentally determined properties of bare and modified carbon surfaces: measured contact angles using water (θ W ), glycerol (θ G ) and diiodomethane (θ DM ); surface free energy or total surface tension ( γ tot ), its dispersive ( γ LW ), electron accepting ( γ + ) and donating ( γ − ) components determined from vOCG analysis; surface ζ-potential values obtained using polystyrene tracer particles in 1 mM NaCl at pH 9.2.; Mean +/- SD extracted from the three static contact-angle columns; reported surface energy is not imported as independent SFE.",EXT_4D6047F3DA11,not_reported,yes,yes
EXT_7CF183ABF3B6,SFC_757E5A51849D,OPEN_CARBON_GLYCAN_2016,LIQ_6656B41AB7,5.4,static,sessile_drop,298.15,,,,3.0,0.4,,,A_high,no,,,,,not_reported,"JATS table t4; Summary of experimentally determined properties of bare and modified carbon surfaces: measured contact angles using water (θ W ), glycerol (θ G ) and diiodomethane (θ DM ); surface free energy or total surface tension ( γ tot ), its dispersive ( γ LW ), electron accepting ( γ + ) and donating ( γ − ) components determined from vOCG analysis; surface ζ-potential values obtained using polystyrene tracer particles in 1 mM NaCl at pH 9.2.; Mean +/- SD extracted from the three static contact-angle columns; reported surface energy is not imported as independent SFE.",EXT_7CF183ABF3B6,not_reported,yes,yes
EXT_64532C66FD00,SFC_C1B0541D31DE,OPEN_CARBON_GLYCAN_2016,LIQ_0F4168490E,26.1,static,sessile_drop,298.15,,,,3.0,1.1,,,A_high,no,,,,,not_reported,"JATS table t4; Summary of experimentally determined properties of bare and modified carbon surfaces: measured contact angles using water (θ W ), glycerol (θ G ) and diiodomethane (θ DM ); surface free energy or total surface tension ( γ tot ), its dispersive ( γ LW ), electron accepting ( γ + ) and donating ( γ − ) components determined from vOCG analysis; surface ζ-potential values obtained using polystyrene tracer particles in 1 mM NaCl at pH 9.2.; Mean +/- SD extracted from the three static contact-angle columns; reported surface energy is not imported as independent SFE.",EXT_64532C66FD00,not_reported,yes,yes
EXT_68FC9343A58A,SFC_C1B0541D31DE,OPEN_CARBON_GLYCAN_2016,LIQ_5C0DC0DCD1,17.1,static,sessile_drop,298.15,,,,3.0,0.4,,,A_high,no,,,,,not_reported,"JATS table t4; Summary of experimentally determined properties of bare and modified carbon surfaces: measured contact angles using water (θ W ), glycerol (θ G ) and diiodomethane (θ DM ); surface free energy or total surface tension ( γ tot ), its dispersive ( γ LW ), electron accepting ( γ + ) and donating ( γ − ) components determined from vOCG analysis; surface ζ-potential values obtained using polystyrene tracer particles in 1 mM NaCl at pH 9.2.; Mean +/- SD extracted from the three static contact-angle columns; reported surface energy is not imported as independent SFE.",EXT_68FC9343A58A,not_reported,yes,yes
EXT_F1A8D658D675,SFC_C1B0541D31DE,OPEN_CARBON_GLYCAN_2016,LIQ_6656B41AB7,7.5,static,sessile_drop,298.15,,,,3.0,0.4,,,A_high,no,,,,,not_reported,"JATS table t4; Summary of experimentally determined properties of bare and modified carbon surfaces: measured contact angles using water (θ W ), glycerol (θ G ) and diiodomethane (θ DM ); surface free energy or total surface tension ( γ tot ), its dispersive ( γ LW ), electron accepting ( γ + ) and donating ( γ − ) components determined from vOCG analysis; surface ζ-potential values obtained using polystyrene tracer particles in 1 mM NaCl at pH 9.2.; Mean +/- SD extracted from the three static contact-angle columns; reported surface energy is not imported as independent SFE.",EXT_F1A8D658D675,not_reported,yes,yes
